Season,Team,Lg,Salary,player_id
2019-20,Chicago Bulls,NBA,"$5,307,120",whiteco01
2020-21,Chicago Bulls,NBA,"$5,572,680",whiteco01
2021-22,Chicago Bulls,NBA,"$5,837,760",whiteco01
Career,(may be incomplete),,"$16,717,560",whiteco01
