Season,Team,Lg,Salary,player_id
1996-97,Boston Celtics,NBA,"$1,620,000",walkean02
1997-98,Boston Celtics,NBA,"$1,864,080",walkean02
1998-99,Boston Celtics,NBA,"$2,107,000",walkean02
1999-00,Boston Celtics,NBA,"$9,000,000",walkean02
2000-01,Boston Celtics,NBA,"$10,130,000",walkean02
2001-02,Boston Celtics,NBA,"$11,250,000",walkean02
2002-03,Boston Celtics,NBA,"$12,375,000",walkean02
2003-04,Dallas Mavericks,NBA,"$13,500,000",walkean02
2004-05,Atlanta Hawks,NBA,"$14,625,000",walkean02
2005-06,Miami Heat,NBA,"$6,880,000",walkean02
2006-07,Miami Heat,NBA,"$7,606,820",walkean02
2007-08,Minnesota Timberwolves,NBA,"$8,329,640",walkean02
2008-09,Memphis Grizzlies,NBA,"$8,854,475",walkean02
Career,(may be incomplete),,"$108,142,015",walkean02
