Season,Team,Lg,Salary,player_id
1985-86,Phoenix Suns,NBA,"$120,000",thompbe01
1987-88,Phoenix Suns,NBA,"$150,000",thompbe01
1988-89,Houston Rockets,NBA,"$200,000",thompbe01
Career,(may be incomplete),,"$470,000",thompbe01
