Season,Team,Lg,Salary,player_id
2001-02,Memphis Grizzlies,NBA,"$2,203,080",battish01
2002-03,Memphis Grizzlies,NBA,"$2,368,200",battish01
2003-04,Memphis Grizzlies,NBA,"$2,533,440",battish01
2004-05,Memphis Grizzlies,NBA,"$3,212,402",battish01
2005-06,Memphis Grizzlies,NBA,"$4,903,000",battish01
2006-07,Houston Rockets,NBA,"$5,393,300",battish01
2007-08,Houston Rockets,NBA,"$5,883,600",battish01
2008-09,Houston Rockets,NBA,"$6,448,900",battish01
2009-10,Houston Rockets,NBA,"$6,864,200",battish01
2010-11,Memphis Grizzlies,NBA,"$7,354,500",battish01
2011-12,Miami Heat,NBA,"$3,000,000",battish01
2012-13,Miami Heat,NBA,"$3,135,000",battish01
2013-14,Miami Heat,NBA,"$3,270,000",battish01
Career,(may be incomplete),,"$56,569,622",battish01
