Season,Team,Lg,Salary,player_id
1995-96,Indiana Pacers,NBA,"$580,000",besttr01
1996-97,Indiana Pacers,NBA,"$666,000",besttr01
1997-98,Indiana Pacers,NBA,"$752,000",besttr01
1998-99,Indiana Pacers,NBA,"$2,750,000",besttr01
1999-00,Indiana Pacers,NBA,"$3,250,000",besttr01
2000-01,Indiana Pacers,NBA,"$3,500,000",besttr01
2001-02,Indiana Pacers,NBA,"$3,375,000",besttr01
2002-03,Miami Heat,NBA,"$1,400,000",besttr01
2003-04,Dallas Mavericks,NBA,"$938,679",besttr01
2004-05,New Jersey Nets,NBA,"$1,000,000",besttr01
Career,(may be incomplete),,"$18,211,679",besttr01
