Season,Team,Lg,Salary,player_id
2011-12,Boston Celtics,NBA,"$473,604",mooreet01
2012-13,Orlando Magic,NBA,"$762,195",mooreet01
2013-14,Orlando Magic,NBA,"$884,293",mooreet01
2014-15,Chicago Bulls,NBA,"$948,163",mooreet01
2015-16,Chicago Bulls,NBA,"$1,015,421",mooreet01
2016-17,New Orleans Pelicans,NBA,"$8,081,363",mooreet01
2017-18,New Orleans Pelicans,NBA,"$8,445,024",mooreet01
2018-19,New Orleans Pelicans,NBA,"$8,808,685",mooreet01
2019-20,New Orleans Pelicans,NBA,"$8,664,928",mooreet01
2020-21,Phoenix Suns,NBA,"$1,620,564",mooreet01
2021-22,Orlando Magic,NBA,"$2,641,691",mooreet01
Career,(may be incomplete),,"$42,345,931",mooreet01
