Season,Team,Lg,Salary,player_id
1998-99,Seattle SuperSonics,NBA,"$543,000",stepavl01
1999-00,Seattle SuperSonics,NBA,"$700,320",stepavl01
2000-01,Toronto Raptors,NBA,"$749,160",stepavl01
2001-02,Miami Heat,NBA,"$565,850",stepavl01
2002-03,Miami Heat,NBA,"$1,350,000",stepavl01
2003-04,Portland Trail Blazers,NBA,"$751,179",stepavl01
2004-05,Portland Trail Blazers,NBA,"$1,100,000",stepavl01
Career,(may be incomplete),,"$5,759,509",stepavl01
