Season,Team,Lg,Salary,player_id
2002-03,San Antonio Spurs,NBA,"$34,946",brownde02
2003-04,San Antonio Spurs,NBA,"$563,679",brownde02
2004-05,San Antonio Spurs,NBA,"$695,046",brownde02
2005-06,Utah Jazz,NBA,"$2,500,000",brownde02
2006-07,New Orleans/Oklahoma City Hornets,NBA,"$564,518",brownde02
2006-07,Golden State Warriors,NBA,"$500,000",brownde02
2007-08,Cleveland Cavaliers,NBA,"$1,200,000",brownde02
2008-09,New Orleans Hornets,NBA,"$998,398",brownde02
2009-10,Chicago Bulls,NBA,"$1,100,000",brownde02
Career,(may be incomplete),,"$8,156,587",brownde02
