Season,Team,Lg,Salary,player_id
2008-09,Los Angeles Clippers,NBA,"$2,623,200",gordoer01
2009-10,Los Angeles Clippers,NBA,"$2,819,880",gordoer01
2010-11,Los Angeles Clippers,NBA,"$3,016,680",gordoer01
2011-12,New Orleans Hornets,NBA,"$3,831,184",gordoer01
2012-13,New Orleans Hornets,NBA,"$13,668,750",gordoer01
2013-14,New Orleans Pelicans,NBA,"$14,283,844",gordoer01
2014-15,New Orleans Pelicans,NBA,"$14,898,938",gordoer01
2015-16,New Orleans Pelicans,NBA,"$15,514,031",gordoer01
2016-17,Houston Rockets,NBA,"$12,385,364",gordoer01
2017-18,Houston Rockets,NBA,"$12,943,020",gordoer01
2018-19,Houston Rockets,NBA,"$13,500,375",gordoer01
2019-20,Houston Rockets,NBA,"$14,057,730",gordoer01
2020-21,Houston Rockets,NBA,"$16,869,276",gordoer01
2021-22,Houston Rockets,NBA,"$18,218,818",gordoer01
Career,(may be incomplete),,"$158,631,090",gordoer01
