Season,Team,Lg,Salary,player_id
1996-97,Los Angeles Lakers,NBA,"$612,000",fishede01
1997-98,Los Angeles Lakers,NBA,"$703,200",fishede01
1998-99,Los Angeles Lakers,NBA,"$795,000",fishede01
1999-00,Los Angeles Lakers,NBA,"$3,000,000",fishede01
2000-01,Los Angeles Lakers,NBA,"$3,380,000",fishede01
2001-02,Los Angeles Lakers,NBA,"$3,000,000",fishede01
2002-03,Los Angeles Lakers,NBA,"$3,000,000",fishede01
2003-04,Los Angeles Lakers,NBA,"$3,000,000",fishede01
2004-05,Golden State Warriors,NBA,"$4,903,000",fishede01
2005-06,Golden State Warriors,NBA,"$5,393,300",fishede01
2006-07,Utah Jazz,NBA,"$5,883,600",fishede01
2007-08,Utah Jazz,NBA,"$6,373,900",fishede01
2007-08,Los Angeles Lakers,NBA,"$4,350,000",fishede01
2008-09,Los Angeles Lakers,NBA,"$4,700,000",fishede01
2009-10,Los Angeles Lakers,NBA,"$5,048,000",fishede01
2010-11,Los Angeles Lakers,NBA,"$3,700,000",fishede01
2011-12,Los Angeles Lakers,NBA,"$3,400,000",fishede01
2012-13,Oklahoma City Thunder,NBA,"$413,608",fishede01
2012-13,Dallas Mavericks,NBA,"$182,942",fishede01
2013-14,Oklahoma City Thunder,NBA,"$1,399,507",fishede01
Career,(may be incomplete),,"$63,238,057",fishede01
