Season,Team,Lg,Salary,player_id
1992-93,Atlanta Hawks,NBA,"$1,000,000",keefead01
1993-94,Atlanta Hawks,NBA,"$1,200,000",keefead01
1994-95,Utah Jazz,NBA,"$1,500,000",keefead01
1995-96,Utah Jazz,NBA,"$1,650,000",keefead01
1996-97,Utah Jazz,NBA,"$1,950,000",keefead01
1997-98,Utah Jazz,NBA,"$2,300,000",keefead01
1998-99,Utah Jazz,NBA,"$2,650,000",keefead01
1999-00,Utah Jazz,NBA,"$3,000,000",keefead01
2000-01,Golden State Warriors,NBA,"$3,390,000",keefead01
Career,(may be incomplete),,"$18,640,000",keefead01
