Season,Team,Lg,Salary,player_id
2013-14,Atlanta Hawks,NBA,"$161,471",muscami01
2014-15,Atlanta Hawks,NBA,"$816,482",muscami01
2015-16,Atlanta Hawks,NBA,"$947,276",muscami01
2016-17,Atlanta Hawks,NBA,"$1,015,696",muscami01
2017-18,Atlanta Hawks,NBA,"$5,000,000",muscami01
2018-19,Los Angeles Lakers,NBA,"$5,000,000",muscami01
2019-20,Oklahoma City Thunder,NBA,"$2,028,594",muscami01
2020-21,Oklahoma City Thunder,NBA,"$2,283,034",muscami01
2021-22,Oklahoma City Thunder,NBA,"$3,500,000",muscami01
Career,(may be incomplete),,"$20,752,553",muscami01
