Season,Team,Lg,Salary,player_id
1996-97,Charlotte Hornets,NBA,"$870,000",delkto01
1997-98,Charlotte Hornets,NBA,"$1,000,680",delkto01
1998-99,Golden State Warriors,NBA,"$1,131,000",delkto01
1999-00,Sacramento Kings,NBA,"$485,000",delkto01
2000-01,Phoenix Suns,NBA,"$2,250,000",delkto01
2001-02,Phoenix Suns,NBA,"$2,475,000",delkto01
2002-03,Boston Celtics,NBA,"$2,700,000",delkto01
2003-04,Dallas Mavericks,NBA,"$2,925,000",delkto01
2004-05,Atlanta Hawks,NBA,"$2,700,000",delkto01
2005-06,Atlanta Hawks,NBA,"$3,375,000",delkto01
Career,(may be incomplete),,"$19,911,680",delkto01
