Season,Team,Lg,Salary,player_id
2018-19,Los Angeles Clippers,NBA,"$1,703,640",shamela01
2019-20,Los Angeles Clippers,NBA,"$1,995,120",shamela01
2020-21,Brooklyn Nets,NBA,"$2,090,040",shamela01
2021-22,Phoenix Suns,NBA,"$3,768,342",shamela01
Career,(may be incomplete),,"$9,557,142",shamela01
