Season,Team,Lg,Salary,player_id
2007-08,Atlanta Hawks,NBA,"$3,745,800",horfoal01
2008-09,Atlanta Hawks,NBA,"$4,026,720",horfoal01
2009-10,Atlanta Hawks,NBA,"$4,307,640",horfoal01
2010-11,Atlanta Hawks,NBA,"$5,444,857",horfoal01
2011-12,Atlanta Hawks,NBA,"$12,000,000",horfoal01
2012-13,Atlanta Hawks,NBA,"$12,000,000",horfoal01
2013-14,Atlanta Hawks,NBA,"$12,000,000",horfoal01
2014-15,Atlanta Hawks,NBA,"$12,000,000",horfoal01
2015-16,Atlanta Hawks,NBA,"$12,000,000",horfoal01
2016-17,Boston Celtics,NBA,"$26,540,100",horfoal01
2017-18,Boston Celtics,NBA,"$27,734,405",horfoal01
2018-19,Boston Celtics,NBA,"$28,928,710",horfoal01
2019-20,Philadelphia 76ers,NBA,"$28,000,000",horfoal01
2020-21,Oklahoma City Thunder,NBA,"$27,500,000",horfoal01
2021-22,Boston Celtics,NBA,"$27,000,000",horfoal01
Career,(may be incomplete),,"$243,228,232",horfoal01
