Season,Team,Lg,Salary,player_id
1994-95,Milwaukee Bucks,NBA,"$150,000",williaa01
1996-97,Denver Nuggets,NBA,"$169,000",williaa01
1997-98,Seattle SuperSonics,NBA,"$500,000",williaa01
1998-99,Seattle SuperSonics,NBA,"$575,000",williaa01
1999-00,Washington Wizards,NBA,"$1,100,000",williaa01
2000-01,New Jersey Nets,NBA,"$2,250,000",williaa01
2001-02,New Jersey Nets,NBA,"$2,475,000",williaa01
2002-03,New Jersey Nets,NBA,"$2,700,000",williaa01
2003-04,New Jersey Nets,NBA,"$2,925,000",williaa01
2004-05,Toronto Raptors,NBA,"$3,790,257",williaa01
2005-06,Toronto Raptors,NBA,"$3,375,000",williaa01
2006-07,Los Angeles Clippers,NBA,"$1,750,000",williaa01
2007-08,Los Angeles Clippers,NBA,"$1,890,000",williaa01
Career,(may be incomplete),,"$23,649,257",williaa01
