Season,Team,Lg,Salary,player_id
2003-04,Boston Celtics,NBA,"$814,320",perkike01
2004-05,Boston Celtics,NBA,"$875,400",perkike01
2005-06,Boston Celtics,NBA,"$936,480",perkike01
2006-07,Boston Celtics,NBA,"$1,689,409",perkike01
2007-08,Boston Celtics,NBA,"$4,480,912",perkike01
2008-09,Boston Celtics,NBA,"$4,578,880",perkike01
2009-10,Boston Celtics,NBA,"$4,250,000",perkike01
2010-11,Oklahoma City Thunder,NBA,"$4,640,208",perkike01
2011-12,Oklahoma City Thunder,NBA,"$7,123,626",perkike01
2012-13,Oklahoma City Thunder,NBA,"$7,800,531",perkike01
2013-14,Oklahoma City Thunder,NBA,"$8,477,437",perkike01
2014-15,Utah Jazz,NBA,"$9,654,342",perkike01
2014-15,Cleveland Cavaliers,NBA,"$434,547",perkike01
2015-16,New Orleans Pelicans,NBA,"$1,499,200",perkike01
2017-18,Cleveland Cavaliers,NBA,"$13,156",perkike01
Career,(may be incomplete),,"$57,268,448",perkike01
