Season,Team,Lg,Salary,player_id
1990-91,Indiana Pacers,NBA,"$940,000",mccloge01
1991-92,Indiana Pacers,NBA,"$990,000",mccloge01
1992-93,Indiana Pacers,NBA,"$1,040,000",mccloge01
1995-96,Dallas Mavericks,NBA,"$950,000",mccloge01
1996-97,Dallas Mavericks,NBA,"$1,100,000",mccloge01
1997-98,Phoenix Suns,NBA,"$272,250",mccloge01
1998-99,Phoenix Suns,NBA,"$750,000",mccloge01
1999-00,Denver Nuggets,NBA,"$2,000,000",mccloge01
2000-01,Denver Nuggets,NBA,"$2,200,000",mccloge01
2001-02,Denver Nuggets,NBA,"$2,400,000",mccloge01
2002-03,Washington Wizards,NBA,"$2,599,900",mccloge01
Career,(may be incomplete),,"$15,242,150",mccloge01
