Season,Team,Lg,Salary,player_id
1998-99,Minnesota Timberwolves,NBA,"$287,500",pattean01
1999-00,Minnesota Timberwolves,NBA,"$385,000",pattean01
2000-01,Minnesota Timberwolves,NBA,"$498,500",pattean01
Career,(may be incomplete),,"$1,171,000",pattean01
