Season,Team,Lg,Salary,player_id
2006-07,Denver Nuggets,NBA,"$412,718",diawaya01
2007-08,Denver Nuggets,NBA,"$687,456",diawaya01
2008-09,Miami Heat,NBA,"$875,000",diawaya01
2009-10,Miami Heat,NBA,"$945,000",diawaya01
Career,(may be incomplete),,"$2,920,174",diawaya01
