Season,Team,Lg,Salary,player_id
2005-06,Indiana Pacers,NBA,"$1,318,920",grangda01
2006-07,Indiana Pacers,NBA,"$1,417,800",grangda01
2007-08,Indiana Pacers,NBA,"$1,516,800",grangda01
2008-09,Indiana Pacers,NBA,"$2,329,805",grangda01
2009-10,Indiana Pacers,NBA,"$9,930,500",grangda01
2010-11,Indiana Pacers,NBA,"$10,973,202",grangda01
2011-12,Indiana Pacers,NBA,"$12,015,904",grangda01
2012-13,Indiana Pacers,NBA,"$13,058,606",grangda01
2013-14,Philadelphia 76ers,NBA,"$14,021,788",grangda01
2014-15,Phoenix Suns,NBA,"$2,077,000",grangda01
2015-16,Detroit Pistons,NBA,"$2,170,465",grangda01
Career,(may be incomplete),,"$70,830,790",grangda01
