Season,Team,Lg,Salary,player_id
2011-12,New Orleans Hornets,NBA,"$328,444",thomala01
2012-13,New Orleans Hornets,NBA,"$762,195",thomala01
2013-14,New Orleans Pelicans,NBA,"$884,293",thomala01
2014-15,New York Knicks,NBA,"$403,784",thomala01
2015-16,New York Knicks,NBA,"$1,650,000",thomala01
2016-17,New York Knicks,NBA,"$6,191,000",thomala01
2017-18,New York Knicks,NBA,"$6,655,325",thomala01
2018-19,New York Knicks,NBA,"$7,119,650",thomala01
2019-20,Brooklyn Nets,NBA,"$262,152",thomala01
Career,(may be incomplete),,"$24,256,843",thomala01
