Season,Team,Lg,Salary,player_id
1991-92,Houston Rockets,NBA,"$325,000",herreca01
1992-93,Houston Rockets,NBA,"$800,000",herreca01
1993-94,Houston Rockets,NBA,"$1,000,000",herreca01
1994-95,Houston Rockets,NBA,"$1,350,000",herreca01
1995-96,San Antonio Spurs,NBA,"$1,300,000",herreca01
1996-97,San Antonio Spurs,NBA,"$1,550,000",herreca01
1997-98,San Antonio Spurs,NBA,"$1,820,000",herreca01
1998-99,Vancouver Grizzlies,NBA,"$2,080,000",herreca01
1998-99,Denver Nuggets,NBA,"$662,500",herreca01
Career,(may be incomplete),,"$10,887,500",herreca01
