Season,Team,Lg,Salary,player_id
1987-88,Phoenix Suns,NBA,"$94,000",hornaje01
1988-89,Phoenix Suns,NBA,"$260,000",hornaje01
1990-91,Phoenix Suns,NBA,"$1,100,000",hornaje01
1991-92,Phoenix Suns,NBA,"$1,428,000",hornaje01
1992-93,Philadelphia 76ers,NBA,"$1,646,000",hornaje01
1993-94,Philadelphia 76ers,NBA,"$1,946,000",hornaje01
1994-95,Utah Jazz,NBA,"$2,121,400",hornaje01
1995-96,Utah Jazz,NBA,"$2,121,000",hornaje01
1996-97,Utah Jazz,NBA,"$2,396,000",hornaje01
1997-98,Utah Jazz,NBA,"$4,195,000",hornaje01
1998-99,Utah Jazz,NBA,"$3,455,000",hornaje01
1999-00,Utah Jazz,NBA,"$5,200,000",hornaje01
Career,(may be incomplete),,"$25,962,400",hornaje01
