Season,Team,Lg,Salary,player_id
2011-12,Minnesota Timberwolves,NBA,"$3,480,120",rubiori01
2012-13,Minnesota Timberwolves,NBA,"$3,741,120",rubiori01
2013-14,Minnesota Timberwolves,NBA,"$4,002,120",rubiori01
2014-15,Minnesota Timberwolves,NBA,"$5,070,686",rubiori01
2015-16,Minnesota Timberwolves,NBA,"$12,365,000",rubiori01
2016-17,Minnesota Timberwolves,NBA,"$13,550,000",rubiori01
2017-18,Utah Jazz,NBA,"$14,275,000",rubiori01
2018-19,Utah Jazz,NBA,"$14,975,000",rubiori01
2019-20,Phoenix Suns,NBA,"$16,200,000",rubiori01
2020-21,Minnesota Timberwolves,NBA,"$17,000,000",rubiori01
2021-22,Indiana Pacers,NBA,"$17,800,000",rubiori01
Career,(may be incomplete),,"$122,459,046",rubiori01
