Season,Team,Lg,Salary,player_id
2000-01,Milwaukee Bucks,NBA,"$1,619,880",przybjo01
2001-02,Milwaukee Bucks,NBA,"$1,741,440",przybjo01
2002-03,Milwaukee Bucks,NBA,"$1,862,880",przybjo01
2003-04,Milwaukee Bucks,NBA,"$2,373,309",przybjo01
2004-05,Portland Trail Blazers,NBA,"$1,500,000",przybjo01
2005-06,Portland Trail Blazers,NBA,"$1,560,000",przybjo01
2006-07,Portland Trail Blazers,NBA,"$5,215,000",przybjo01
2007-08,Portland Trail Blazers,NBA,"$5,762,575",przybjo01
2008-09,Portland Trail Blazers,NBA,"$6,310,150",przybjo01
2009-10,Portland Trail Blazers,NBA,"$6,857,725",przybjo01
2010-11,Charlotte Bobcats,NBA,"$7,405,300",przybjo01
2011-12,Portland Trail Blazers,NBA,"$1,145,027",przybjo01
2012-13,Milwaukee Bucks,NBA,"$1,352,181",przybjo01
Career,(may be incomplete),,"$44,705,467",przybjo01
