Season,Team,Lg,Salary,player_id
1995-96,Detroit Pistons,NBA,"$714,000",ratlith01
1996-97,Detroit Pistons,NBA,"$821,000",ratlith01
1997-98,Detroit Pistons,NBA,"$928,080",ratlith01
1998-99,Philadelphia 76ers,NBA,"$6,000,000",ratlith01
1999-00,Philadelphia 76ers,NBA,"$7,031,250",ratlith01
2000-01,Philadelphia 76ers,NBA,"$7,800,000",ratlith01
2001-02,Atlanta Hawks,NBA,"$9,667,969",ratlith01
2002-03,Atlanta Hawks,NBA,"$9,375,000",ratlith01
2003-04,Atlanta Hawks,NBA,"$10,156,250",ratlith01
2004-05,Portland Trail Blazers,NBA,"$10,937,500",ratlith01
2005-06,Portland Trail Blazers,NBA,"$11,666,666",ratlith01
2006-07,Boston Celtics,NBA,"$11,666,666",ratlith01
2007-08,Minnesota Timberwolves,NBA,"$11,666,666",ratlith01
2008-09,Philadelphia 76ers,NBA,"$1,262,275",ratlith01
2009-10,Charlotte Bobcats,NBA,"$1,306,455",ratlith01
2010-11,Los Angeles Lakers,NBA,"$1,352,181",ratlith01
Career,(may be incomplete),,"$102,351,958",ratlith01
