Season,Team,Lg,Salary,player_id
2001-02,Orlando Magic,NBA,"$1,244,880",huntest01
2002-03,Orlando Magic,NBA,"$1,338,240",huntest01
2003-04,Orlando Magic,NBA,"$1,431,600",huntest01
2004-05,Cleveland Cavaliers,NBA,"$1,000,000",huntest01
2004-05,Phoenix Suns,NBA,"$720,046",huntest01
2005-06,Philadelphia 76ers,NBA,"$2,800,000",huntest01
2006-07,Philadelphia 76ers,NBA,"$3,024,000",huntest01
2007-08,Denver Nuggets,NBA,"$3,248,000",huntest01
2008-09,Denver Nuggets,NBA,"$3,862,600",huntest01
2009-10,Memphis Grizzlies,NBA,"$3,696,000",huntest01
Career,(may be incomplete),,"$22,365,366",huntest01
