Season,Team,Lg,Salary,player_id
2000-01,Orlando Magic,NBA,"$2,320,080",millemi01
2001-02,Orlando Magic,NBA,"$2,494,080",millemi01
2002-03,Orlando Magic,NBA,"$2,668,080",millemi01
2003-04,Memphis Grizzlies,NBA,"$3,380,457",millemi01
2004-05,Memphis Grizzlies,NBA,"$6,000,000",millemi01
2005-06,Memphis Grizzlies,NBA,"$6,750,000",millemi01
2006-07,Memphis Grizzlies,NBA,"$7,623,813",millemi01
2007-08,Memphis Grizzlies,NBA,"$8,376,194",millemi01
2008-09,Minnesota Timberwolves,NBA,"$9,028,575",millemi01
2009-10,Washington Wizards,NBA,"$9,750,000",millemi01
2010-11,Miami Heat,NBA,"$5,000,000",millemi01
2011-12,Miami Heat,NBA,"$5,400,000",millemi01
2012-13,Miami Heat,NBA,"$5,800,000",millemi01
2013-14,Memphis Grizzlies,NBA,"$1,399,507",millemi01
2014-15,Miami Heat,NBA,"$6,600,000",millemi01
2014-15,Cleveland Cavaliers,NBA,"$2,732,000",millemi01
2015-16,Portland Trail Blazers,NBA,"$2,854,940",millemi01
2015-16,Denver Nuggets,NBA,"$1,499,187",millemi01
2016-17,Denver Nuggets,NBA,"$3,500,000",millemi01
Career,(may be incomplete),,"$93,176,913",millemi01
