Season,Team,Lg,Salary,player_id
2007-08,New Jersey Nets,NBA,"$510,529",thomabi01
2007-08,Cleveland Cavaliers,NBA,"$264,897",thomabi01
Career,(may be incomplete),,"$775,426",thomabi01
