Season,Team,Lg,Salary,player_id
1984-85,New Jersey Nets,NBA,"$768,000",dawkida01
1985-86,New Jersey Nets,NBA,"$808,000",dawkida01
1986-87,New Jersey Nets,NBA,"$858,000",dawkida01
1988-89,Detroit Pistons,NBA,"$300,000",dawkida01
Career,(may be incomplete),,"$2,734,000",dawkida01
