Season,Team,Lg,Salary,player_id
1984-85,Golden State Warriors,NBA,"$200,000",floydsl01
1985-86,Golden State Warriors,NBA,"$250,000",floydsl01
1987-88,Houston Rockets,NBA,"$625,000",floydsl01
1988-89,Houston Rockets,NBA,"$675,000",floydsl01
1990-91,Houston Rockets,NBA,"$1,400,000",floydsl01
1991-92,Houston Rockets,NBA,"$1,500,000",floydsl01
1992-93,Houston Rockets,NBA,"$1,700,000",floydsl01
1993-94,Houston Rockets,NBA,"$1,700,000",floydsl01
1993-94,San Antonio Spurs,NBA,"$150,000",floydsl01
1994-95,New Jersey Nets,NBA,"$150,000",floydsl01
Career,(may be incomplete),,"$8,350,000",floydsl01
