Season,Team,Lg,Salary,player_id
2009-10,Houston Rockets,NBA,"$725,000",tayloje02
2010-11,Sacramento Kings,NBA,"$780,871",tayloje02
Career,(may be incomplete),,"$1,505,871",tayloje02
