Season,Team,Lg,Salary,player_id
1987-88,San Antonio Spurs,NBA,"$185,000",andergr01
1988-89,San Antonio Spurs,NBA,"$200,000",andergr01
1990-91,Denver Nuggets,NBA,"$1,365,000",andergr01
1991-92,Denver Nuggets,NBA,"$1,465,000",andergr01
1993-94,Detroit Pistons,NBA,"$650,000",andergr01
1994-95,Detroit Pistons,NBA,"$400,000",andergr01
1994-95,Atlanta Hawks,NBA,"$110,000",andergr01
1995-96,San Antonio Spurs,NBA,"$485,000",andergr01
1996-97,San Antonio Spurs,NBA,"$584,000",andergr01
1997-98,Atlanta Hawks,NBA,"$272,250",andergr01
Career,(may be incomplete),,"$5,716,250",andergr01
