Season,Team,Lg,Salary,player_id
2013-14,Orlando Magic,NBA,"$4,763,760",oladivi01
2014-15,Orlando Magic,NBA,"$4,978,200",oladivi01
2015-16,Orlando Magic,NBA,"$5,192,520",oladivi01
2016-17,Oklahoma City Thunder,NBA,"$6,552,960",oladivi01
2017-18,Indiana Pacers,NBA,"$21,000,000",oladivi01
2018-19,Indiana Pacers,NBA,"$21,000,000",oladivi01
2019-20,Indiana Pacers,NBA,"$21,000,000",oladivi01
2020-21,Miami Heat,NBA,"$21,000,000",oladivi01
2021-22,Miami Heat,NBA,"$2,389,641",oladivi01
Career,(may be incomplete),,"$107,877,081",oladivi01
