Season,Team,Lg,Salary,player_id
1984-85,San Antonio Spurs,NBA,"$790,000",mitchmi01
1985-86,San Antonio Spurs,NBA,"$700,000",mitchmi01
1987-88,San Antonio Spurs,NBA,"$750,000",mitchmi01
Career,(may be incomplete),,"$2,240,000",mitchmi01
