Season,Team,Lg,Salary,player_id
1984-85,Portland Trail Blazers,NBA,"$210,000",valenda01
1985-86,Portland Trail Blazers,NBA,"$265,000",valenda01
1987-88,Los Angeles Clippers,NBA,"$300,000",valenda01
1988-89,Cleveland Cavaliers,NBA,"$335,000",valenda01
1990-91,Cleveland Cavaliers,NBA,"$100,000",valenda01
1991-92,Cleveland Cavaliers,NBA,"$130,000",valenda01
Career,(may be incomplete),,"$1,340,000",valenda01
