Season,Team,Lg,Salary,player_id
1999-00,Vancouver Grizzlies,NBA,"$301,875",palacmi01
2000-01,Boston Celtics,NBA,"$316,969",palacmi01
2001-02,Boston Celtics,NBA,"$690,000",palacmi01
2002-03,Cleveland Cavaliers,NBA,"$750,000",palacmi01
2003-04,Toronto Raptors,NBA,"$688,679",palacmi01
2004-05,Toronto Raptors,NBA,"$807,546",palacmi01
2005-06,Utah Jazz,NBA,"$1,400,000",palacmi01
Career,(may be incomplete),,"$4,955,069",palacmi01
