Season,Team,Lg,Salary,player_id
1985-86,Denver Nuggets,NBA,"$225,000",dunntr01
1987-88,Denver Nuggets,NBA,"$350,000",dunntr01
Career,(may be incomplete),,"$575,000",dunntr01
