Season,Team,Lg,Salary,player_id
1997-98,Atlanta Hawks,NBA,"$242,000",crawfch01
1998-99,Atlanta Hawks,NBA,"$350,000",crawfch01
1999-00,Atlanta Hawks,NBA,"$2,000,000",crawfch01
2000-01,Atlanta Hawks,NBA,"$2,200,000",crawfch01
2001-02,Atlanta Hawks,NBA,"$2,500,000",crawfch01
2002-03,Atlanta Hawks,NBA,"$2,750,000",crawfch01
2003-04,Atlanta Hawks,NBA,"$3,000,000",crawfch01
2004-05,Atlanta Hawks,NBA,"$3,250,000",crawfch01
Career,(may be incomplete),,"$16,292,000",crawfch01
