Season,Team,Lg,Salary,player_id
2010-11,Dallas Mavericks,NBA,"$1,110,120",jonesdo02
2011-12,Dallas Mavericks,NBA,"$1,193,280",jonesdo02
2012-13,Dallas Mavericks,NBA,"$1,276,560",jonesdo02
Career,(may be incomplete),,"$3,579,960",jonesdo02
