Season,Team,Lg,Salary,player_id
2001-02,Philadelphia 76ers,NBA,"$540,850",bellra01
2002-03,Dallas Mavericks,NBA,"$612,435",bellra01
2003-04,Utah Jazz,NBA,"$688,679",bellra01
2004-05,Utah Jazz,NBA,"$1,320,000",bellra01
2005-06,Phoenix Suns,NBA,"$4,250,000",bellra01
2006-07,Phoenix Suns,NBA,"$4,500,000",bellra01
2007-08,Phoenix Suns,NBA,"$4,750,000",bellra01
2008-09,Charlotte Bobcats,NBA,"$5,000,000",bellra01
2009-10,Golden State Warriors,NBA,"$5,250,000",bellra01
2010-11,Utah Jazz,NBA,"$3,000,000",bellra01
2011-12,Utah Jazz,NBA,"$3,240,000",bellra01
2012-13,Utah Jazz,NBA,"$3,480,000",bellra01
Career,(may be incomplete),,"$36,631,964",bellra01
