Season,Team,Lg,Salary,player_id
2007-08,Chicago Bulls,NBA,"$2,135,400",noahjo01
2008-09,Chicago Bulls,NBA,"$2,295,480",noahjo01
2009-10,Chicago Bulls,NBA,"$2,455,680",noahjo01
2010-11,Chicago Bulls,NBA,"$3,128,536",noahjo01
2011-12,Chicago Bulls,NBA,"$12,000,000",noahjo01
2012-13,Chicago Bulls,NBA,"$11,300,000",noahjo01
2013-14,Chicago Bulls,NBA,"$11,100,000",noahjo01
2014-15,Chicago Bulls,NBA,"$12,200,000",noahjo01
2015-16,Chicago Bulls,NBA,"$13,400,000",noahjo01
2016-17,New York Knicks,NBA,"$17,000,000",noahjo01
2017-18,New York Knicks,NBA,"$17,765,000",noahjo01
2018-19,New York Knicks,NBA,"$18,530,000",noahjo01
2018-19,Memphis Grizzlies,NBA,"$1,731,173",noahjo01
2019-20,New York Knicks,NBA,"$6,431,666",noahjo01
2019-20,Los Angeles Clippers,NBA,"$434,704",noahjo01
2020-21,New York Knicks,NBA,"$6,431,667",noahjo01
2021-22,New York Knicks,NBA,"$6,431,666",noahjo01
Career,(may be incomplete),,"$144,770,972",noahjo01
