Season,Team,Lg,Salary,player_id
1999-00,Dallas Mavericks,NBA,"$449,920",smithle01
2000-01,Dallas Mavericks,NBA,"$483,680",smithle01
2001-02,Dallas Mavericks,NBA,"$517,360",smithle01
Career,(may be incomplete),,"$1,450,960",smithle01
