Season,Team,Lg,Salary,player_id
1995-96,Portland Trail Blazers,NBA,"$1,022,000",trentga01
1996-97,Portland Trail Blazers,NBA,"$1,176,000",trentga01
1997-98,Portland Trail Blazers,NBA,"$1,329,009",trentga01
1998-99,Dallas Mavericks,NBA,"$1,000,000",trentga01
1999-00,Dallas Mavericks,NBA,"$2,000,000",trentga01
2000-01,Dallas Mavericks,NBA,"$2,400,000",trentga01
2001-02,Minnesota Timberwolves,NBA,"$715,850",trentga01
2002-03,Minnesota Timberwolves,NBA,"$824,935",trentga01
2003-04,Minnesota Timberwolves,NBA,"$938,679",trentga01
Career,(may be incomplete),,"$11,406,473",trentga01
