Season,Team,Lg,Salary,player_id
2020-21,Houston Rockets,NBA,< $Minimum,lamban01
2021-22,San Antonio Spurs,NBA,"$85,578",lamban01
2021-22,Houston Rockets,NBA,< $Minimum,lamban01
Career,(may be incomplete),,"$85,578",lamban01
