Season,Team,Lg,Salary,player_id
1995-96,Detroit Pistons,NBA,"$200,000",roelo01
1996-97,Golden State Warriors,NBA,"$247,500",roelo01
1999-00,Minnesota Timberwolves,NBA,"$97,412",roelo01
Career,(may be incomplete),,"$544,912",roelo01
