Season,Team,Lg,Salary,player_id
1996-97,Cleveland Cavaliers,NBA,"$247,500",thomaca01
1997-98,Golden State Warriors,NBA,"$272,250",thomaca01
Career,(may be incomplete),,"$519,750",thomaca01
