Season,Team,Lg,Salary,player_id
2007-08,Detroit Pistons,NBA,"$944,520",afflaar01
2008-09,Detroit Pistons,NBA,"$1,015,440",afflaar01
2009-10,Denver Nuggets,NBA,"$1,086,240",afflaar01
2010-11,Denver Nuggets,NBA,"$1,959,577",afflaar01
2011-12,Denver Nuggets,NBA,"$7,562,500",afflaar01
2012-13,Orlando Magic,NBA,"$7,750,000",afflaar01
2013-14,Orlando Magic,NBA,"$7,312,500",afflaar01
2014-15,Portland Trail Blazers,NBA,"$7,750,000",afflaar01
2015-16,New York Knicks,NBA,"$8,000,000",afflaar01
2016-17,Sacramento Kings,NBA,"$12,500,000",afflaar01
2017-18,Sacramento Kings,NBA,"$1,500,000",afflaar01
2017-18,Orlando Magic,NBA,"$1,471,382",afflaar01
Career,(may be incomplete),,"$58,852,159",afflaar01
