Season,Team,Lg,Salary,player_id
2001-02,Seattle SuperSonics,NBA,"$478,558",drobnpr01
2002-03,Seattle SuperSonics,NBA,"$526,413",drobnpr01
2003-04,Los Angeles Clippers,NBA,"$2,500,000",drobnpr01
2004-05,Atlanta Hawks,NBA,"$2,550,000",drobnpr01
Career,(may be incomplete),,"$6,054,971",drobnpr01
