Season,Team,Lg,Salary,player_id
2012-13,Orlando Magic,NBA,"$1,731,960",harklma01
2013-14,Orlando Magic,NBA,"$1,809,840",harklma01
2014-15,Orlando Magic,NBA,"$1,887,840",harklma01
2015-16,Portland Trail Blazers,NBA,"$2,894,059",harklma01
2016-17,Portland Trail Blazers,NBA,"$8,988,764",harklma01
2017-18,Portland Trail Blazers,NBA,"$10,162,922",harklma01
2018-19,Portland Trail Blazers,NBA,"$10,837,079",harklma01
2019-20,New York Knicks,NBA,"$11,511,234",harklma01
2020-21,Sacramento Kings,NBA,"$3,623,000",harklma01
2021-22,Sacramento Kings,NBA,"$4,347,600",harklma01
Career,(may be incomplete),,"$57,794,298",harklma01
