Season,Team,Lg,Salary,player_id
1985-86,Sacramento Kings,NBA,"$450,000",kleinjo01
1987-88,Sacramento Kings,NBA,"$575,000",kleinjo01
1988-89,Sacramento Kings,NBA,"$725,000",kleinjo01
1990-91,Boston Celtics,NBA,"$850,000",kleinjo01
1991-92,Boston Celtics,NBA,"$950,000",kleinjo01
1992-93,Boston Celtics,NBA,"$1,150,000",kleinjo01
1993-94,Phoenix Suns,NBA,"$650,000",kleinjo01
1994-95,Phoenix Suns,NBA,"$845,000",kleinjo01
1995-96,Phoenix Suns,NBA,"$1,040,000",kleinjo01
1996-97,Phoenix Suns,NBA,"$1,235,000",kleinjo01
1997-98,Chicago Bulls,NBA,"$272,250",kleinjo01
1998-99,Phoenix Suns,NBA,"$1,000,000",kleinjo01
1999-00,Portland Trail Blazers,NBA,"$510,000",kleinjo01
2000-01,Indiana Pacers,NBA,"$1,200,000",kleinjo01
Career,(may be incomplete),,"$11,452,250",kleinjo01
