Season,Team,Lg,Salary,player_id
1997-98,Indiana Pacers,NBA,"$1,165,440",croshau01
1998-99,Indiana Pacers,NBA,"$1,340,000",croshau01
1999-00,Indiana Pacers,NBA,"$1,515,120",croshau01
2000-01,Indiana Pacers,NBA,"$5,300,000",croshau01
2001-02,Indiana Pacers,NBA,"$6,310,000",croshau01
2002-03,Indiana Pacers,NBA,"$6,960,000",croshau01
2003-04,Indiana Pacers,NBA,"$7,610,000",croshau01
2004-05,Indiana Pacers,NBA,"$8,260,000",croshau01
2005-06,Indiana Pacers,NBA,"$7,900,000",croshau01
2006-07,Dallas Mavericks,NBA,"$7,300,000",croshau01
2007-08,Golden State Warriors,NBA,"$1,219,590",croshau01
2008-09,Milwaukee Bucks,NBA,"$527,185",croshau01
2008-09,San Antonio Spurs,NBA,"$74,251",croshau01
Career,(may be incomplete),,"$55,481,586",croshau01
