Season,Team,Lg,Salary,player_id
2005-06,Boston Celtics,NBA,"$1,253,040",greenge01
2006-07,Boston Celtics,NBA,"$1,347,000",greenge01
2007-08,Houston Rockets,NBA,"$1,440,960",greenge01
2008-09,Dallas Mavericks,NBA,"$854,957",greenge01
2011-12,New Jersey Nets,NBA,"$443,181",greenge01
2011-12,Los Angeles Lakers,NBA,"$73,818",greenge01
2012-13,Indiana Pacers,NBA,"$3,500,000",greenge01
2013-14,Phoenix Suns,NBA,"$3,500,000",greenge01
2014-15,Phoenix Suns,NBA,"$3,500,000",greenge01
2015-16,Miami Heat,NBA,"$1,356,000",greenge01
2016-17,Boston Celtics,NBA,"$1,410,598",greenge01
2017-18,Houston Rockets,NBA,"$872,854",greenge01
2018-19,Houston Rockets,NBA,"$2,393,887",greenge01
2019-20,Denver Nuggets,NBA,"$2,564,753",greenge01
Career,(may be incomplete),,"$24,511,048",greenge01
