Season,Team,Lg,Salary,player_id
2009-10,Utah Jazz,NBA,"$457,588",matthwe02
2010-11,Portland Trail Blazers,NBA,"$5,765,000",matthwe02
2011-12,Portland Trail Blazers,NBA,"$6,135,160",matthwe02
2012-13,Portland Trail Blazers,NBA,"$6,505,320",matthwe02
2013-14,Portland Trail Blazers,NBA,"$6,875,480",matthwe02
2014-15,Portland Trail Blazers,NBA,"$7,245,640",matthwe02
2015-16,Dallas Mavericks,NBA,"$16,400,000",matthwe02
2016-17,Dallas Mavericks,NBA,"$17,100,000",matthwe02
2017-18,Dallas Mavericks,NBA,"$17,884,176",matthwe02
2018-19,New York Knicks,NBA,"$18,622,514",matthwe02
2018-19,Indiana Pacers,NBA,"$737,715",matthwe02
2019-20,Milwaukee Bucks,NBA,"$2,564,753",matthwe02
2020-21,Los Angeles Lakers,NBA,"$3,623,000",matthwe02
2021-22,Milwaukee Bucks,NBA,"$1,958,501",matthwe02
Career,(may be incomplete),,"$111,874,847",matthwe02
