Season,Team,Lg,Salary,player_id
2019-20,Washington Wizards,NBA,"$395,866",robinju01
2020-21,Oklahoma City Thunder,NBA,"$198,040",robinju01
2021-22,Detroit Pistons,NBA,"$95,930",robinju01
2021-22,Sacramento Kings,NBA,"$94,304",robinju01
2021-22,Milwaukee Bucks,NBA,< $Minimum,robinju01
Career,(may be incomplete),,"$784,140",robinju01
