Season,Team,Lg,Salary,player_id
2014-15,Miami Heat,NBA,"$1,962,103",dragizo01
2015-16,Boston Celtics,NBA,"$2,050,397",dragizo01
Career,(may be incomplete),,"$4,012,500",dragizo01
