Season,Team,Lg,Salary,player_id
2020-21,Dallas Mavericks,NBA,< $Minimum,hintona01
2021-22,Indiana Pacers,NBA,"$85,578 (TW)",hintona01
2021-22,Dallas Mavericks,NBA,< $Minimum,hintona01
Career,(may be incomplete),,"$85,578",hintona01
