Season,Team,Lg,Salary,player_id
2008-09,Portland Trail Blazers,NBA,"$1,040,640",batumni01
2009-10,Portland Trail Blazers,NBA,"$1,118,760",batumni01
2010-11,Portland Trail Blazers,NBA,"$1,196,760",batumni01
2011-12,Portland Trail Blazers,NBA,"$2,155,365",batumni01
2012-13,Portland Trail Blazers,NBA,"$10,850,000",batumni01
2013-14,Portland Trail Blazers,NBA,"$11,295,250",batumni01
2014-15,Portland Trail Blazers,NBA,"$11,765,500",batumni01
2015-16,Charlotte Hornets,NBA,"$12,235,750",batumni01
2016-17,Charlotte Hornets,NBA,"$20,869,566",batumni01
2017-18,Charlotte Hornets,NBA,"$22,434,783",batumni01
2018-19,Charlotte Hornets,NBA,"$24,000,000",batumni01
2019-20,Charlotte Hornets,NBA,"$25,565,217",batumni01
2020-21,Charlotte Hornets,NBA,"$8,856,969",batumni01
2020-21,Los Angeles Clippers,NBA,"$1,620,564",batumni01
2021-22,Charlotte Hornets,NBA,"$8,856,969",batumni01
2021-22,Los Angeles Clippers,NBA,"$3,170,029",batumni01
Career,(may be incomplete),,"$167,032,122",batumni01
