Season,Team,Lg,Salary,player_id
2019-20,Golden State Warriors,NBA,"$898,310",pascher01
2020-21,Golden State Warriors,NBA,"$1,517,981",pascher01
2021-22,Utah Jazz,NBA,"$1,782,621",pascher01
Career,(may be incomplete),,"$4,198,912",pascher01
