Season,Team,Lg,Salary,player_id
2010-11,Golden State Warriors,NBA,"$473,604",linje01
2011-12,New York Knicks,NBA,"$762,195",linje01
2012-13,Houston Rockets,NBA,"$8,374,646",linje01
2013-14,Houston Rockets,NBA,"$8,374,646",linje01
2014-15,Los Angeles Lakers,NBA,"$8,374,646",linje01
2015-16,Charlotte Hornets,NBA,"$2,100,000",linje01
2016-17,Brooklyn Nets,NBA,"$11,483,254",linje01
2017-18,Brooklyn Nets,NBA,"$12,000,000",linje01
2018-19,Atlanta Hawks,NBA,"$13,071,063",linje01
2018-19,Toronto Raptors,NBA,"$697,000",linje01
Career,(may be incomplete),,"$65,711,054",linje01
