Season,Team,Lg,Salary,player_id
2005-06,New Orleans/Oklahoma City Hornets,NBA,"$3,144,240",paulch01
2006-07,New Orleans/Oklahoma City Hornets,NBA,"$3,380,160",paulch01
2007-08,New Orleans Hornets,NBA,"$3,615,960",paulch01
2008-09,New Orleans Hornets,NBA,"$4,574,189",paulch01
2009-10,New Orleans Hornets,NBA,"$13,520,500",paulch01
2010-11,New Orleans Hornets,NBA,"$14,940,153",paulch01
2011-12,Los Angeles Clippers,NBA,"$16,359,805",paulch01
2012-13,Los Angeles Clippers,NBA,"$17,779,458",paulch01
2013-14,Los Angeles Clippers,NBA,"$18,668,431",paulch01
2014-15,Los Angeles Clippers,NBA,"$20,068,563",paulch01
2015-16,Los Angeles Clippers,NBA,"$21,468,696",paulch01
2016-17,Los Angeles Clippers,NBA,"$22,868,827",paulch01
2017-18,Houston Rockets,NBA,"$24,599,495",paulch01
2018-19,Houston Rockets,NBA,"$35,654,150",paulch01
2019-20,Oklahoma City Thunder,NBA,"$38,506,482",paulch01
2020-21,Phoenix Suns,NBA,"$41,358,814",paulch01
2021-22,Phoenix Suns,NBA,"$30,800,000",paulch01
Career,(may be incomplete),,"$331,307,923",paulch01
