Season,Team,Lg,Salary,player_id
2002-03,Philadelphia 76ers,NBA,"$670,800",salmojo01
2003-04,Philadelphia 76ers,NBA,"$865,320",salmojo01
2004-05,Philadelphia 76ers,NBA,"$925,680",salmojo01
2005-06,Philadelphia 76ers,NBA,"$1,669,001",salmojo01
2006-07,Sacramento Kings,NBA,"$4,400,000",salmojo01
2007-08,Sacramento Kings,NBA,"$4,752,000",salmojo01
2008-09,Chicago Bulls,NBA,"$5,104,000",salmojo01
2009-10,Milwaukee Bucks,NBA,"$5,456,000",salmojo01
2010-11,Milwaukee Bucks,NBA,"$8,000,000",salmojo01
2011-12,Sacramento Kings,NBA,"$8,500,000",salmojo01
2012-13,Sacramento Kings,NBA,"$8,083,000",salmojo01
2013-14,Sacramento Kings,NBA,"$7,583,000",salmojo01
2014-15,Phoenix Suns,NBA,"$2,000,000",salmojo01
2014-15,Atlanta Hawks,NBA,"$1,000,000",salmojo01
Career,(may be incomplete),,"$59,008,801",salmojo01
