Season,Team,Lg,Salary,player_id
1987-88,Chicago Bulls,NBA,"$381,830",sellebr01
1988-89,Chicago Bulls,NBA,"$480,000",sellebr01
1991-92,Detroit Pistons,NBA,"$600,000",sellebr01
1992-93,Minnesota Timberwolves,NBA,"$700,000",sellebr01
Career,(may be incomplete),,"$2,161,830",sellebr01
